Time,Signal
0.0,0.0
0.003000300030003,0.018850324524589884
0.006000600060006,0.037693950278986844
0.009000900090009,0.056524180873515156
0.012001200120012,0.07533432467868763
0.015001500150015001,0.09411769720318514
0.018001800180018,0.1128676234692997
0.021002100210021,0.1315774403849967
0.024002400240024,0.15024049911175305
0.027002700270027002,0.1688501674273307
0.030003000300030003,0.18739983208264469
0.033003300330033,0.20588290115188923
0.036003600360036,0.2242928063750859
0.039003900390039,0.24262300549222204
0.042004200420042,0.2608669845681494
0.045004500450045004,0.2790182603074172
0.048004800480048,0.29707038235821714
0.051005100510051,0.3150169356046208
0.054005400540054004,0.33285154244629594
0.057005700570057,0.3505678650648904
0.060006000600060005,0.36815960767627964
0.063006300630063,0.38562051876787606
0.066006600660066,0.40294439332020576
0.069006900690069,0.4201250750119638
0.072007200720072,0.43715645840776307
0.075007500750075,0.4540324911278005
0.078007800780078,0.4707471759986685
0.081008100810081,0.48729457318454883
0.084008400840084,0.50366880229803
0.087008700870087,0.5198640444897985
0.09000900090009001,0.5358745445164622
0.093009300930093,0.5516946127857695
0.096009600960096,0.5673186273784991
0.099009900990099,0.5827410360463008
0.102010201020102,0.5979563581847765
0.10501050105010501,0.612959186781104
0.10801080108010801,0.6277441903355052
0.111011101110111,0.6423061147558833
0.114011401140114,0.6566397852249488
0.117011701170117,0.670740108039176
0.12001200120012001,0.6846020724189332
0.12301230123012301,0.6982207522891452
0.126012601260126,0.7115913080298538
0.12901290129012902,0.7247089881960568
0.132013201320132,0.7375691312062101
0.135013501350135,0.7501671669987982
0.138013801380138,0.7624986186563782
0.141014101410141,0.7745591039965277
0.144014401440144,0.7863443371291226
0.147014701470147,0.7978501299793995
0.15001500150015,0.809072393776256
0.153015301530153,0.8200071405052615
0.156015601560156,0.8306504843258641
0.159015901590159,0.840998642952287
0.162016201620162,0.8510479389976253
0.16501650165016502,0.8607948012806659
0.168016801680168,0.870235766094964
0.171017101710171,0.8793674784397286
0.174017401740174,0.8881866932120768
0.177017701770177,0.8966902763602328
0.18001800180018002,0.9048752059972659
0.183018301830183,0.9127385734749661
0.186018601860186,0.9202775844174804
0.189018901890189,0.9274895597143391
0.192019201920192,0.9343719364725225
0.19501950195019502,0.9409222689272253
0.198019801980198,0.9471382293110002
0.201020102010201,0.9530176086809674
0.204020402040204,0.958558317703799
0.207020702070207,0.9637583873981966
0.21002100210021002,0.9686159698346023
0.213021302130213,0.9731293387918896
0.21602160216021601,0.9772968903708045
0.219021902190219,0.9811171435639374
0.222022202220222,0.9845887407820233
0.22502250225022502,0.987710448336383
0.228022802280228,0.9904811568773342
0.23102310231023102,0.992899881788418
0.234023402340234,0.9949657635362976
0.237023702370237,0.9966780679762076
0.24002400240024002,0.9980361866128444
0.243024302430243,0.9990396368166051
0.24602460246024602,0.9996880619950973
0.249024902490249,0.9999812317198606
0.252025202520252,0.9999190418082535
0.255025502550255,0.9995015143604746
0.25802580258025803,0.9987287977517106
0.261026102610261,0.9976011665794086
0.264026402640264,0.9961190215656925
0.267026702670267,0.9942828894149613
0.27002700270027,0.9920934226267144
0.27302730273027304,0.9895513992636765
0.276027602760276,0.9866577226752997
0.279027902790279,0.983413421176744
0.282028202820282,0.9798196476834484
0.285028502850285,0.9758776793014239
0.288028802880288,0.9715889168734126
0.291029102910291,0.9669548844810758
0.294029402940294,0.9619772289033865
0.297029702970297,0.9566577190314199
0.3000300030003,0.9509982452397489
0.303030303030303,0.9450008187146687
0.306030603060306,0.9386675707394887
0.309030903090309,0.932000751937147
0.312031203120312,0.9250027314704139
0.31503150315031503,0.917675996199972
0.318031803180318,0.9100231498006693
0.321032103210321,0.9020469118362607
0.324032403240324,0.8937501167929678
0.327032703270327,0.8851357130721961
0.33003300330033003,0.8762067619427742
0.333033303330333,0.8669664364530818
0.336033603360336,0.8574180203034537
0.339033903390339,0.8475649066792654
0.342034203420342,0.8374105970451076
0.34503450345034503,0.8269586999004849
0.348034803480348,0.8162129294974765
0.351035103510351,0.8051771045208153
0.354035403540354,0.7938551467308563
0.357035703570357,0.7822510795699162
0.36003600360036003,0.7703690267324764
0.363036303630363,0.7582132106997616
0.366036603660366,0.7457879512392113
0.369036903690369,0.7330976638693804
0.372037203720372,0.7201468582908138
0.37503750375037503,0.7069401367834499
0.378037803780378,0.6934821925711246
0.381038103810381,0.6797778081537585
0.384038403840384,0.665831853607818
0.387038703870387,0.6516492848556538
0.39003900390039004,0.6372351419043326
0.393039303930393,0.622594547054589
0.396039603960396,0.6077327030805318
0.399039903990399,0.5926548913807544
0.402040204020402,0.5773664701015034
0.40504050405040504,0.5618728722325723
0.408040804080408,0.546179603676603
0.411041104110411,0.5302922412924702
0.414041404140414,0.5142164309134568
0.417041704170417,0.4979578853409131
0.42004200420042004,0.4815223823141192
0.423042304230423,0.46491576245707356
0.426042604260426,0.4481439272029289
0.429042904290429,0.43121283669682475
0.43204320432043203,0.41412850767784987
0.43504350435043504,0.39689701134089833
0.438043804380438,0.37952447117917043
0.441044104410441,0.36201706080808815
0.444044404440444,0.34438100177140335
0.44704470447044703,0.32662256133026707
0.45004500450045004,0.30874805023605945
0.453045304530453,0.2907638204877597
0.456045604560456,0.27267626307465914
0.459045904590459,0.25449180570521945
0.46204620462046203,0.23621691052288274
